time_ms,server,tenant,accepted,rej_limiter,rej_overload,p50_ms,p99_ms,local_limit
1000,srv-a,tA_noisy,10,18,0,113.0,138.0,12
1000,srv-a,tB_quiet,3,0,0,127.0,131.0,12
1000,srv-b,tA_noisy,12,30,0,122.0,161.0,12
1000,srv-b,tB_quiet,6,1,0,119.0,133.0,12
1000,srv-c,tA_noisy,11,29,0,127.0,136.0,11
1000,srv-c,tB_quiet,6,0,0,130.0,132.0,11
2000,srv-a,tA_noisy,7,28,0,119.0,139.0,14
2000,srv-a,tB_quiet,4,0,0,128.0,128.0,14
2000,srv-b,tA_noisy,6,27,0,128.0,137.0,13
2000,srv-b,tB_quiet,8,0,0,120.0,136.0,13
2000,srv-c,tA_noisy,7,24,0,112.0,134.0,13
2000,srv-c,tB_quiet,3,0,0,129.0,138.0,13
3000,srv-a,tA_noisy,7,34,0,116.0,137.0,17
3000,srv-a,tB_quiet,10,1,0,105.0,139.0,17
3000,srv-b,tA_noisy,8,20,0,116.0,120.0,15
3000,srv-b,tB_quiet,5,0,0,114.0,124.0,15
3000,srv-c,tA_noisy,6,26,0,114.0,137.0,15
3000,srv-c,tB_quiet,7,0,0,111.0,128.0,15
4000,srv-a,tA_noisy,7,31,0,116.0,134.0,17
4000,srv-a,tB_quiet,5,0,0,112.0,123.0,17
4000,srv-b,tA_noisy,6,23,0,120.0,132.0,17
4000,srv-b,tB_quiet,9,0,0,123.0,144.0,17
4000,srv-c,tA_noisy,6,25,0,115.0,166.0,17
4000,srv-c,tB_quiet,4,0,0,128.0,138.0,17
5000,srv-a,tA_noisy,6,32,0,124.0,132.0,18
5000,srv-a,tB_quiet,7,0,0,126.0,134.0,18
5000,srv-b,tA_noisy,7,28,0,129.0,135.0,19
5000,srv-b,tB_quiet,5,0,0,110.0,129.0,19
5000,srv-c,tA_noisy,7,30,0,127.0,134.0,17
5000,srv-c,tB_quiet,5,0,0,107.0,121.0,17
6000,srv-a,tA_noisy,8,11,0,132.0,139.0,20
6000,srv-a,tB_quiet,6,0,0,127.0,131.0,20
6000,srv-b,tA_noisy,7,23,0,129.0,135.0,21
6000,srv-b,tB_quiet,8,0,0,120.0,143.0,21
6000,srv-c,tA_noisy,6,25,0,128.0,136.0,18
6000,srv-c,tB_quiet,8,0,0,124.0,138.0,18
7000,srv-a,tA_noisy,6,31,0,113.0,130.0,21
7000,srv-a,tB_quiet,5,0,0,124.0,135.0,21
7000,srv-b,tA_noisy,7,29,0,110.0,126.0,21
7000,srv-b,tB_quiet,5,0,0,114.0,136.0,21
7000,srv-c,tA_noisy,7,30,0,125.0,137.0,20
7000,srv-c,tB_quiet,9,0,0,135.0,139.0,20
8000,srv-a,tA_noisy,7,22,0,120.0,133.0,21
8000,srv-a,tB_quiet,9,0,0,117.0,135.0,21
