time_ms,server,tenant,accepted,rej_limiter,rej_overload,p50_ms,p99_ms,local_limit
1000,srv-a,tA_noisy,18,10,0,124.0,181.0,12
1000,srv-a,tB_quiet,3,0,0,155.0,204.0,12
1000,srv-b,tA_noisy,19,23,0,122.0,161.0,12
1000,srv-b,tB_quiet,6,1,0,111.0,135.0,12
1000,srv-c,tA_noisy,19,21,0,127.0,154.0,13
1000,srv-c,tB_quiet,6,0,0,127.0,132.0,13
2000,srv-a,tA_noisy,10,25,0,127.0,168.0,13
2000,srv-a,tB_quiet,4,0,0,123.0,130.0,13
2000,srv-b,tA_noisy,8,25,0,120.0,139.0,15
2000,srv-b,tB_quiet,8,0,0,112.0,183.0,15
2000,srv-c,tA_noisy,9,22,0,119.0,137.0,15
2000,srv-c,tB_quiet,3,0,0,124.0,134.0,15
3000,srv-a,tA_noisy,6,35,0,112.0,130.0,17
3000,srv-a,tB_quiet,10,1,0,121.0,136.0,17
3000,srv-b,tA_noisy,7,21,0,110.0,126.0,17
3000,srv-b,tB_quiet,6,0,0,115.0,125.0,17
3000,srv-c,tA_noisy,6,26,0,113.0,138.0,15
3000,srv-c,tB_quiet,7,0,0,115.0,139.0,15
4000,srv-a,tA_noisy,7,31,0,121.0,134.0,17
4000,srv-a,tB_quiet,5,0,0,107.0,125.0,17
4000,srv-b,tA_noisy,7,22,0,128.0,143.0,19
4000,srv-b,tB_quiet,8,0,0,128.0,152.0,19
4000,srv-c,tA_noisy,7,24,0,122.0,129.0,15
4000,srv-c,tB_quiet,4,0,0,134.0,184.0,15
5000,srv-a,tA_noisy,7,31,0,124.0,135.0,19
5000,srv-a,tB_quiet,7,0,0,130.0,135.0,19
5000,srv-b,tA_noisy,7,28,0,125.0,139.0,19
5000,srv-b,tB_quiet,5,0,0,128.0,129.0,19
5000,srv-c,tA_noisy,6,31,0,129.0,136.0,16
5000,srv-c,tB_quiet,5,0,0,135.0,138.0,16
6000,srv-a,tA_noisy,7,12,0,135.0,139.0,20
6000,srv-a,tB_quiet,6,0,0,113.0,123.0,20
6000,srv-b,tA_noisy,7,23,0,130.0,136.0,20
6000,srv-b,tB_quiet,8,0,0,124.0,135.0,20
6000,srv-c,tA_noisy,6,25,0,109.0,114.0,18
6000,srv-c,tB_quiet,8,0,0,116.0,135.0,18
7000,srv-a,tA_noisy,7,30,0,108.0,136.0,20
7000,srv-a,tB_quiet,5,0,0,120.0,136.0,20
7000,srv-b,tA_noisy,8,28,0,120.0,137.0,22
7000,srv-b,tB_quiet,5,0,0,124.0,139.0,22
7000,srv-c,tA_noisy,6,31,0,127.0,136.0,19
7000,srv-c,tB_quiet,9,0,0,127.0,137.0,19
8000,srv-a,tA_noisy,7,22,0,117.0,136.0,23
8000,srv-a,tB_quiet,9,0,0,129.0,139.0,23
8000,srv-b,tA_noisy,7,33,0,110.0,124.0,22
8000,srv-b,tB_quiet,9,0,0,121.0,136.0,22
8000,srv-c,tA_noisy,7,26,0,110.0,126.0,19
8000,srv-c,tB_quiet,6,3,0,128.0,139.0,19
9000,srv-a,tA_noisy,7,29,0,129.0,133.0,23
9000,srv-a,tB_quiet,5,0,0,128.0,137.0,23
9000,srv-b,tA_noisy,6,22,0,123.0,139.0,22
9000,srv-b,tB_quiet,5,0,0,125.0,134.0,22
9000,srv-c,tA_noisy,5,27,0,120.0,136.0,21
9000,srv-c,tB_quiet,6,0,0,115.0,123.0,21
10000,srv-a,tA_noisy,8,19,0,123.0,138.0,24
10000,srv-a,tB_quiet,7,0,0,130.0,138.0,24
10000,srv-b,tA_noisy,8,30,0,117.0,138.0,22
10000,srv-b,tB_quiet,5,0,0,128.0,135.0,22
10000,srv-c,tA_noisy,7,22,0,122.0,132.0,21
10000,srv-c,tB_quiet,5,1,0,122.0,133.0,21
11000,srv-a,tA_noisy,5,18,0,122.0,129.0,25
11000,srv-a,tB_quiet,7,0,0,129.0,139.0,25
11000,srv-b,tA_noisy,7,28,0,127.0,136.0,24
11000,srv-b,tB_quiet,11,0,0,120.0,134.0,24
11000,srv-c,tA_noisy,6,30,0,119.0,130.0,21
11000,srv-c,tB_quiet,8,2,0,115.0,137.0,21
12000,srv-a,tA_noisy,9,25,0,122.0,139.0,25
12000,srv-a,tB_quiet,11,0,0,123.0,143.0,25
12000,srv-b,tA_noisy,7,18,0,126.0,138.0,25
12000,srv-b,tB_quiet,8,0,0,118.0,132.0,25
12000,srv-c,tA_noisy,6,30,0,126.0,136.0,22
12000,srv-c,tB_quiet,6,4,0,125.0,139.0,22
13000,srv-a,tA_noisy,7,38,0,113.0,139.0,25
13000,srv-a,tB_quiet,8,3,0,117.0,139.0,25
13000,srv-b,tA_noisy,7,31,0,125.0,139.0,25
13000,srv-b,tB_quiet,8,1,0,124.0,139.0,25
13000,srv-c,tA_noisy,6,27,0,119.0,132.0,22
13000,srv-c,tB_quiet,3,0,0,112.0,129.0,22
14000,srv-a,tA_noisy,7,25,0,118.0,138.0,26
14000,srv-a,tB_quiet,6,0,0,118.0,137.0,26
14000,srv-b,tA_noisy,6,34,0,117.0,138.0,25
14000,srv-b,tB_quiet,6,5,0,129.0,134.0,25
14000,srv-c,tA_noisy,7,32,0,134.0,138.0,22
14000,srv-c,tB_quiet,5,0,0,121.0,131.0,22
15000,srv-a,tA_noisy,7,22,0,113.0,138.0,26
15000,srv-a,tB_quiet,8,1,0,120.0,139.0,26
15000,srv-b,tA_noisy,8,23,0,129.0,135.0,25
15000,srv-b,tB_quiet,5,0,0,135.0,137.0,25
15000,srv-c,tA_noisy,6,23,0,122.0,139.0,22
15000,srv-c,tB_quiet,6,0,0,124.0,136.0,22
16000,srv-a,tA_noisy,7,29,0,124.0,133.0,26
16000,srv-a,tB_quiet,7,2,0,128.0,134.0,26
16000,srv-b,tA_noisy,6,22,0,123.0,139.0,25
16000,srv-b,tB_quiet,9,0,0,115.0,133.0,25
16000,srv-c,tA_noisy,6,26,0,126.0,138.0,22
16000,srv-c,tB_quiet,4,0,0,123.0,139.0,22
17000,srv-a,tA_noisy,7,36,0,130.0,139.0,26
17000,srv-a,tB_quiet,6,1,0,123.0,129.0,26
17000,srv-b,tA_noisy,7,37,0,122.0,134.0,26
17000,srv-b,tB_quiet,5,3,0,116.0,132.0,26
17000,srv-c,tA_noisy,5,26,0,123.0,130.0,22
17000,srv-c,tB_quiet,9,0,0,119.0,139.0,22
18000,srv-a,tA_noisy,7,21,0,126.0,134.0,27
18000,srv-a,tB_quiet,9,1,0,128.0,139.0,27
18000,srv-b,tA_noisy,7,21,0,107.0,139.0,26
18000,srv-b,tB_quiet,9,0,0,114.0,134.0,26
18000,srv-c,tA_noisy,7,22,0,120.0,129.0,23
18000,srv-c,tB_quiet,6,0,0,119.0,139.0,23
19000,srv-a,tA_noisy,8,25,0,104.0,135.0,27
