time_ms,server,tenant,accepted,rej_limiter,rej_overload,p50_ms,p99_ms,local_limit
1000,srv-a,tA_noisy,18,10,0,124.0,181.0,12
1000,srv-a,tB_quiet,3,0,0,155.0,204.0,12
1000,srv-b,tA_noisy,19,23,0,122.0,161.0,12
1000,srv-b,tB_quiet,6,1,0,111.0,135.0,12
1000,srv-c,tA_noisy,19,21,0,127.0,154.0,13
1000,srv-c,tB_quiet,6,0,0,127.0,132.0,13
2000,srv-a,tA_noisy,20,15,0,117.0,175.0,15
2000,srv-a,tB_quiet,4,0,0,130.0,132.0,15
2000,srv-b,tA_noisy,20,13,0,124.0,176.0,13
2000,srv-b,tB_quiet,8,0,0,133.0,194.0,13
2000,srv-c,tA_noisy,20,11,0,113.0,132.0,16
2000,srv-c,tB_quiet,3,0,0,123.0,134.0,16
3000,srv-a,tA_noisy,10,31,0,120.0,148.0,16
3000,srv-a,tB_quiet,11,0,0,107.0,149.0,16
3000,srv-b,tA_noisy,7,21,0,132.0,170.0,14
3000,srv-b,tB_quiet,6,0,0,134.0,145.0,14
3000,srv-c,tA_noisy,8,24,0,125.0,139.0,17
3000,srv-c,tB_quiet,7,0,0,128.0,130.0,17
4000,srv-a,tA_noisy,7,31,0,129.0,136.0,18
4000,srv-a,tB_quiet,5,0,0,131.0,139.0,18
4000,srv-b,tA_noisy,7,22,0,122.0,138.0,16
4000,srv-b,tB_quiet,7,1,0,130.0,158.0,16
4000,srv-c,tA_noisy,7,24,0,128.0,188.0,17
4000,srv-c,tB_quiet,4,0,0,130.0,141.0,17
5000,srv-a,tA_noisy,7,31,0,116.0,139.0,20
5000,srv-a,tB_quiet,7,0,0,126.0,136.0,20
5000,srv-b,tA_noisy,6,29,0,117.0,135.0,17
5000,srv-b,tB_quiet,5,0,0,122.0,123.0,17
5000,srv-c,tA_noisy,7,30,0,125.0,137.0,20
5000,srv-c,tB_quiet,5,0,0,131.0,135.0,20
6000,srv-a,tA_noisy,8,11,0,124.0,137.0,20
6000,srv-a,tB_quiet,6,0,0,121.0,123.0,20
6000,srv-b,tA_noisy,6,24,0,135.0,136.0,17
6000,srv-b,tB_quiet,8,0,0,127.0,141.0,17
6000,srv-c,tA_noisy,8,23,0,116.0,136.0,20
6000,srv-c,tB_quiet,8,0,0,128.0,139.0,20
7000,srv-a,tA_noisy,7,30,0,121.0,139.0,21
7000,srv-a,tB_quiet,5,0,0,113.0,134.0,21
7000,srv-b,tA_noisy,7,29,0,106.0,128.0,19
7000,srv-b,tB_quiet,5,0,0,132.0,136.0,19
7000,srv-c,tA_noisy,7,30,0,107.0,128.0,21
7000,srv-c,tB_quiet,9,0,0,123.0,139.0,21
8000,srv-a,tA_noisy,8,21,0,126.0,135.0,23
8000,srv-a,tB_quiet,9,0,0,127.0,139.0,23
8000,srv-b,tA_noisy,7,33,0,126.0,133.0,20
8000,srv-b,tB_quiet,9,0,0,120.0,138.0,20
8000,srv-c,tA_noisy,8,25,0,125.0,136.0,23
8000,srv-c,tB_quiet,9,0,0,121.0,135.0,23
9000,srv-a,tA_noisy,7,29,0,123.0,138.0,23
9000,srv-a,tB_quiet,5,0,0,129.0,131.0,23
9000,srv-b,tA_noisy,5,23,0,126.0,133.0,20
9000,srv-b,tB_quiet,2,3,0,117.0,122.0,20
9000,srv-c,tA_noisy,6,26,0,126.0,133.0,23
9000,srv-c,tB_quiet,6,0,0,132.0,138.0,23
10000,srv-a,tA_noisy,7,20,0,117.0,134.0,23
10000,srv-a,tB_quiet,7,0,0,118.0,130.0,23
10000,srv-b,tA_noisy,7,31,0,134.0,139.0,22
10000,srv-b,tB_quiet,5,0,0,115.0,120.0,22
10000,srv-c,tA_noisy,7,22,0,119.0,131.0,24
10000,srv-c,tB_quiet,6,0,0,114.0,136.0,24
11000,srv-a,tA_noisy,5,18,0,126.0,132.0,23
11000,srv-a,tB_quiet,7,0,0,129.0,138.0,23
11000,srv-b,tA_noisy,7,28,0,118.0,138.0,22
11000,srv-b,tB_quiet,11,0,0,122.0,139.0,22
11000,srv-c,tA_noisy,8,28,0,112.0,132.0,25
11000,srv-c,tB_quiet,10,0,0,118.0,139.0,25
12000,srv-a,tA_noisy,8,26,0,124.0,132.0,23
12000,srv-a,tB_quiet,11,0,0,124.0,139.0,23
12000,srv-b,tA_noisy,6,19,0,116.0,121.0,23
12000,srv-b,tB_quiet,6,2,0,114.0,130.0,23
12000,srv-c,tA_noisy,7,29,0,129.0,175.0,25
12000,srv-c,tB_quiet,8,2,0,130.0,139.0,25
13000,srv-a,tA_noisy,7,38,0,130.0,138.0,24
13000,srv-a,tB_quiet,6,5,0,123.0,137.0,24
13000,srv-b,tA_noisy,7,31,0,132.0,134.0,23
13000,srv-b,tB_quiet,8,1,0,131.0,139.0,23
13000,srv-c,tA_noisy,7,26,0,121.0,138.0,25
13000,srv-c,tB_quiet,3,0,0,133.0,138.0,25
14000,srv-a,tA_noisy,6,26,0,121.0,139.0,24
14000,srv-a,tB_quiet,6,0,0,118.0,129.0,24
14000,srv-b,tA_noisy,5,35,0,111.0,137.0,23
14000,srv-b,tB_quiet,6,5,0,122.0,136.0,23
14000,srv-c,tA_noisy,7,32,0,122.0,139.0,25
14000,srv-c,tB_quiet,5,0,0,120.0,127.0,25
15000,srv-a,tA_noisy,7,22,0,126.0,133.0,24
15000,srv-a,tB_quiet,7,2,0,129.0,138.0,24
15000,srv-b,tA_noisy,7,24,0,112.0,126.0,24
15000,srv-b,tB_quiet,5,0,0,123.0,138.0,24
15000,srv-c,tA_noisy,7,22,0,131.0,139.0,26
15000,srv-c,tB_quiet,6,0,0,115.0,135.0,26
16000,srv-a,tA_noisy,7,29,0,123.0,139.0,24
16000,srv-a,tB_quiet,7,2,0,125.0,139.0,24
16000,srv-b,tA_noisy,7,21,0,129.0,139.0,24
16000,srv-b,tB_quiet,8,1,0,109.0,139.0,24
16000,srv-c,tA_noisy,7,25,0,119.0,134.0,26
16000,srv-c,tB_quiet,4,0,0,117.0,131.0,26
17000,srv-a,tA_noisy,6,37,0,115.0,139.0,24
17000,srv-a,tB_quiet,6,1,0,107.0,118.0,24
17000,srv-b,tA_noisy,7,37,0,108.0,128.0,25
17000,srv-b,tB_quiet,5,3,0,126.0,135.0,25
17000,srv-c,tA_noisy,7,24,0,124.0,134.0,27
17000,srv-c,tB_quiet,9,0,0,121.0,134.0,27
18000,srv-a,tA_noisy,7,21,0,109.0,126.0,27
18000,srv-a,tB_quiet,7,3,0,132.0,139.0,27
18000,srv-b,tA_noisy,6,22,0,117.0,119.0,25
18000,srv-b,tB_quiet,8,1,0,111.0,127.0,25
18000,srv-c,tA_noisy,7,22,0,117.0,136.0,27
18000,srv-c,tB_quiet,6,0,0,120.0,135.0,27
19000,srv-a,tA_noisy,7,26,0,116.0,128.0,27
