time_ms,server,tenant,accepted,rej_limiter,rej_overload,p50_ms,p99_ms,local_limit
15000,srv-c,tA_noisy,20,6,0,139.0,195.0,8
15000,srv-c,tB_quiet,5,2,0,148.0,206.0,8
16000,srv-a,tA_noisy,28,10,0,161.0,237.0,7
16000,srv-a,tB_quiet,7,2,0,176.0,205.0,7
16000,srv-b,tA_noisy,22,6,0,174.0,233.0,6
16000,srv-b,tB_quiet,9,0,0,186.0,222.0,6
16000,srv-c,tA_noisy,28,5,0,199.0,273.0,7
16000,srv-c,tB_quiet,4,0,0,185.0,242.0,7
17000,srv-a,tA_noisy,30,12,0,176.0,215.0,7
17000,srv-a,tB_quiet,3,4,0,162.0,171.0,7
17000,srv-b,tA_noisy,26,17,0,159.0,244.0,7
17000,srv-b,tB_quiet,6,2,0,179.0,221.0,7
17000,srv-c,tA_noisy,28,4,0,166.0,215.0,7
17000,srv-c,tB_quiet,5,2,0,124.0,207.0,7
18000,srv-a,tA_noisy,23,7,0,184.0,227.0,7
18000,srv-a,tB_quiet,9,1,0,160.0,189.0,7
18000,srv-b,tA_noisy,23,4,0,181.0,241.0,7
18000,srv-b,tB_quiet,7,2,0,177.0,201.0,7
18000,srv-c,tA_noisy,27,1,0,184.0,236.0,7
18000,srv-c,tB_quiet,6,2,0,188.0,211.0,7
19000,srv-a,tA_noisy,26,7,0,180.0,258.0,6
19000,srv-a,tB_quiet,5,2,0,135.0,233.0,6
19000,srv-b,tA_noisy,28,6,0,158.0,221.0,7
19000,srv-b,tB_quiet,4,0,0,172.0,204.0,7
19000,srv-c,tA_noisy,29,4,0,159.0,223.0,7
19000,srv-c,tB_quiet,4,0,0,179.0,192.0,7
20000,srv-a,tA_noisy,25,2,0,133.0,208.0,9
20000,srv-a,tB_quiet,5,0,0,180.0,222.0,9
20000,srv-b,tA_noisy,31,2,0,167.0,237.0,8
20000,srv-b,tB_quiet,2,0,0,149.0,149.0,8
20000,srv-c,tA_noisy,25,7,0,166.0,241.0,7
20000,srv-c,tB_quiet,7,0,0,160.0,201.0,7
21000,srv-a,tA_noisy,31,9,0,184.0,283.0,6
21000,srv-a,tB_quiet,2,1,0,138.0,232.0,6
21000,srv-b,tA_noisy,25,9,0,173.0,211.0,8
21000,srv-b,tB_quiet,6,2,0,185.0,204.0,8
21000,srv-c,tA_noisy,22,2,0,158.0,205.0,7
21000,srv-c,tB_quiet,9,0,0,149.0,203.0,7
22000,srv-a,tA_noisy,27,10,0,171.0,225.0,7
22000,srv-a,tB_quiet,5,7,0,182.0,219.0,7
22000,srv-b,tA_noisy,26,6,0,168.0,228.0,7
22000,srv-b,tB_quiet,7,0,0,192.0,223.0,7
22000,srv-c,tA_noisy,31,6,0,186.0,258.0,6
22000,srv-c,tB_quiet,2,0,0,120.0,246.0,6
23000,srv-a,tA_noisy,26,3,0,165.0,238.0,7
23000,srv-a,tB_quiet,6,0,0,157.0,221.0,7
23000,srv-b,tA_noisy,22,5,0,132.0,260.0,9
23000,srv-b,tB_quiet,4,0,0,125.0,166.0,9
23000,srv-c,tA_noisy,33,1,0,139.0,203.0,8
23000,srv-c,tB_quiet,1,1,0,119.0,119.0,8
24000,srv-a,tA_noisy,27,14,0,176.0,223.0,7
24000,srv-a,tB_quiet,6,2,0,192.0,221.0,7
24000,srv-b,tA_noisy,29,10,0,183.0,292.0,8
24000,srv-b,tB_quiet,5,2,0,240.0,269.0,8
24000,srv-c,tA_noisy,28,10,0,181.0,248.0,6
24000,srv-c,tB_quiet,5,2,0,159.0,204.0,6
25000,srv-a,tA_noisy,28,1,0,155.0,244.0,8
25000,srv-a,tB_quiet,5,1,0,158.0,185.0,8
25000,srv-b,tA_noisy,26,10,0,158.0,236.0,7
25000,srv-b,tB_quiet,3,2,0,194.0,212.0,7
25000,srv-c,tA_noisy,27,1,0,137.0,224.0,8
25000,srv-c,tB_quiet,2,0,0,208.0,208.0,8
26000,srv-a,tA_noisy,28,7,0,176.0,252.0,7
26000,srv-a,tB_quiet,4,3,0,161.0,189.0,7
26000,srv-b,tA_noisy,25,8,0,170.0,227.0,6
26000,srv-b,tB_quiet,7,3,0,188.0,236.0,6
26000,srv-c,tA_noisy,23,10,0,201.0,266.0,7
26000,srv-c,tB_quiet,6,3,0,211.0,260.0,7
27000,srv-a,tA_noisy,25,3,0,154.0,237.0,8
27000,srv-a,tB_quiet,7,0,0,174.0,211.0,8
27000,srv-b,tA_noisy,26,5,0,157.0,240.0,7
27000,srv-b,tB_quiet,4,1,0,140.0,179.0,7
27000,srv-c,tA_noisy,25,3,0,173.0,276.0,8
27000,srv-c,tB_quiet,5,0,0,128.0,257.0,8
28000,srv-a,tA_noisy,30,9,0,154.0,248.0,7
28000,srv-a,tB_quiet,4,2,0,213.0,237.0,7
28000,srv-b,tA_noisy,21,9,0,166.0,209.0,8
28000,srv-b,tB_quiet,12,2,0,171.0,228.0,8
28000,srv-c,tA_noisy,24,6,0,205.0,296.0,6
28000,srv-c,tB_quiet,7,2,0,137.0,235.0,6
29000,srv-a,tA_noisy,28,7,0,182.0,239.0,7
29000,srv-a,tB_quiet,4,4,0,202.0,214.0,7
29000,srv-b,tA_noisy,22,3,0,162.0,223.0,8
29000,srv-b,tB_quiet,9,2,0,131.0,217.0,8
29000,srv-c,tA_noisy,27,8,0,175.0,268.0,6
29000,srv-c,tB_quiet,5,6,0,186.0,207.0,6
30000,srv-a,tA_noisy,25,4,0,158.0,224.0,8
30000,srv-a,tB_quiet,5,0,0,133.0,187.0,8
30000,srv-b,tA_noisy,25,8,0,192.0,237.0,6
30000,srv-b,tB_quiet,6,1,0,223.0,235.0,6
30000,srv-c,tA_noisy,26,5,0,158.0,209.0,8
30000,srv-c,tB_quiet,4,0,0,175.0,240.0,8
31000,srv-a,tA_noisy,26,0,0,149.0,187.0,9
31000,srv-a,tB_quiet,6,0,0,139.0,175.0,9
31000,srv-b,tA_noisy,28,4,0,147.0,205.0,8
31000,srv-b,tB_quiet,2,0,0,198.0,198.0,8
31000,srv-c,tA_noisy,27,13,0,142.0,245.0,8
31000,srv-c,tB_quiet,5,3,0,220.0,247.0,8
32000,srv-a,tA_noisy,29,7,0,176.0,249.0,8
32000,srv-a,tB_quiet,4,0,0,166.0,259.0,8
32000,srv-b,tA_noisy,22,2,0,134.0,222.0,8
32000,srv-b,tB_quiet,10,0,0,194.0,231.0,8
32000,srv-c,tA_noisy,30,10,0,194.0,256.0,7
32000,srv-c,tB_quiet,4,1,0,142.0,204.0,7
33000,srv-a,tA_noisy,24,3,0,176.0,219.0,8
33000,srv-a,tB_quiet,7,0,0,137.0,203.0,8
33000,srv-b,tA_noisy,25,10,0,198.0,267.0,6
33000,srv-b,tB_quiet,7,1,0,214.0,259.0,6
33000,srv-c,tA_noisy,27,4,0,137.0,221.0,8
33000,srv-c,tB_quiet,6,0,0,142.0,162.0,8
34000,srv-a,tA_noisy,24,15,0,178.0,266.0,6
34000,srv-a,tB_quiet,9,1,0,181.0,226.0,6
34000,srv-b,tA_noisy,27,3,0,145.0,218.0,8
34000,srv-b,tB_quiet,4,0,0,155.0,173.0,8
34000,srv-c,tA_noisy,26,7,0,172.0,277.0,7
34000,srv-c,tB_quiet,6,1,0,208.0,238.0,7
35000,srv-a,tA_noisy,25,2,0,148.0,249.0,7
35000,srv-a,tB_quiet,5,0,0,193.0,196.0,7
35000,srv-b,tA_noisy,23,6,0,165.0,290.0,7
35000,srv-b,tB_quiet,5,1,0,134.0,223.0,7
35000,srv-c,tA_noisy,26,12,0,166.0,243.0,7
35000,srv-c,tB_quiet,5,1,0,192.0,205.0,7
36000,srv-a,tA_noisy,21,6,0,172.0,252.0,7
36000,srv-a,tB_quiet,6,3,0,179.0,242.0,7
36000,srv-b,tA_noisy,27,15,0,161.0,253.0,7
36000,srv-b,tB_quiet,6,2,0,203.0,293.0,7
36000,srv-c,tA_noisy,28,5,0,148.0,240.0,8
36000,srv-c,tB_quiet,5,0,0,162.0,192.0,8
37000,srv-a,tA_noisy,20,3,0,135.0,231.0,11
37000,srv-a,tB_quiet,6,0,0,132.0,161.0,11
37000,srv-b,tA_noisy,27,13,0,178.0,251.0,7
37000,srv-b,tB_quiet,5,2,0,121.0,192.0,7
37000,srv-c,tA_noisy,28,10,0,171.0,251.0,7
37000,srv-c,tB_quiet,7,1,0,198.0,219.0,7
38000,srv-a,tA_noisy,24,14,0,206.0,322.0,7
38000,srv-a,tB_quiet,7,2,0,235.0,293.0,7
38000,srv-b,tA_noisy,25,15,0,176.0,247.0,7
38000,srv-b,tB_quiet,4,3,0,126.0,203.0,7
38000,srv-c,tA_noisy,22,2,0,149.0,199.0,8
38000,srv-c,tB_quiet,8,1,0,147.0,186.0,8
39000,srv-a,tA_noisy,27,10,0,175.0,220.0,7
39000,srv-a,tB_quiet,6,1,0,152.0,201.0,7
39000,srv-b,tA_noisy,26,0,0,125.0,192.0,11
39000,srv-b,tB_quiet,1,0,0,114.0,114.0,11
39000,srv-c,tA_noisy,24,7,0,178.0,250.0,8
39000,srv-c,tB_quiet,5,1,0,203.0,206.0,8
40000,srv-a,tA_noisy,24,0,0,135.0,220.0,11
40000,srv-a,tB_quiet,3,0,0,143.0,164.0,11
40000,srv-b,tA_noisy,29,0,0,144.0,249.0,11
40000,srv-b,tB_quiet,3,0,0,137.0,242.0,11
40000,srv-c,tA_noisy,23,1,0,161.0,251.0,9
40000,srv-c,tB_quiet,5,0,0,123.0,197.0,9
41000,srv-a,tA_noisy,25,10,0,229.0,318.0,6
41000,srv-a,tB_quiet,9,2,0,210.0,345.0,6
41000,srv-b,tA_noisy,23,15,0,227.0,310.0,6
41000,srv-b,tB_quiet,8,1,0,203.0,232.0,6
41000,srv-c,tA_noisy,26,1,0,154.0,257.0,8
41000,srv-c,tB_quiet,4,2,0,151.0,191.0,8
42000,srv-a,tA_noisy,28,7,0,165.0,219.0,7
42000,srv-a,tB_quiet,6,1,0,204.0,232.0,7
42000,srv-b,tA_noisy,27,4,0,174.0,297.0,7
42000,srv-b,tB_quiet,3,2,0,169.0,169.0,7
42000,srv-c,tA_noisy,20,4,0,155.0,230.0,8
42000,srv-c,tB_quiet,5,1,0,189.0,229.0,8
43000,srv-a,tA_noisy,27,19,0,166.0,257.0,7
43000,srv-a,tB_quiet,5,2,0,202.0,254.0,7
43000,srv-b,tA_noisy,24,1,0,143.0,241.0,9
43000,srv-b,tB_quiet,7,0,0,157.0,250.0,9
43000,srv-c,tA_noisy,28,8,0,183.0,240.0,7
43000,srv-c,tB_quiet,6,1,0,153.0,209.0,7
44000,srv-a,tA_noisy,25,3,0,135.0,218.0,9
44000,srv-a,tB_quiet,3,1,0,201.0,220.0,9
44000,srv-b,tA_noisy,25,8,0,167.0,264.0,7
44000,srv-b,tB_quiet,9,0,0,169.0,221.0,7
44000,srv-c,tA_noisy,28,3,0,157.0,204.0,8
44000,srv-c,tB_quiet,3,0,0,149.0,185.0,8
45000,srv-a,tA_noisy,31,1,0,154.0,262.0,9
45000,srv-a,tB_quiet,3,1,0,168.0,254.0,9
45000,srv-b,tA_noisy,25,2,0,125.0,277.0,11
45000,srv-b,tB_quiet,2,0,0,127.0,127.0,11
45000,srv-c,tA_noisy,28,11,0,200.0,232.0,7
45000,srv-c,tB_quiet,6,3,0,198.0,242.0,7
46000,srv-a,tA_noisy,32,9,0,167.0,286.0,8
46000,srv-a,tB_quiet,0,0,0,0.0,0.0,8
46000,srv-b,tA_noisy,27,10,0,220.0,291.0,6
46000,srv-b,tB_quiet,1,0,0,235.0,235.0,6
46000,srv-c,tA_noisy,24,13,0,173.0,225.0,7
46000,srv-c,tB_quiet,8,1,0,142.0,210.0,7
47000,srv-a,tA_noisy,21,5,0,187.0,253.0,7
47000,srv-a,tB_quiet,8,1,0,166.0,244.0,7
47000,srv-b,tA_noisy,29,5,0,159.0,234.0,7
47000,srv-b,tB_quiet,4,3,0,160.0,161.0,7
47000,srv-c,tA_noisy,27,6,0,193.0,241.0,6
47000,srv-c,tB_quiet,6,2,0,177.0,213.0,6
48000,srv-a,tA_noisy,21,7,0,134.0,190.0,9
48000,srv-a,tB_quiet,6,1,0,132.0,159.0,9
48000,srv-b,tA_noisy,29,9,0,179.0,245.0,7
48000,srv-b,tB_quiet,4,1,0,189.0,210.0,7
48000,srv-c,tA_noisy,30,17,0,191.0,242.0,6
48000,srv-c,tB_quiet,1,6,0,117.0,117.0,6
49000,srv-a,tA_noisy,28,14,0,197.0,245.0,7
49000,srv-a,tB_quiet,6,1,0,228.0,286.0,7
49000,srv-b,tA_noisy,26,9,0,174.0,236.0,7
49000,srv-b,tB_quiet,6,1,0,193.0,206.0,7
49000,srv-c,tA_noisy,29,3,0,139.0,198.0,8
49000,srv-c,tB_quiet,3,3,0,134.0,166.0,8
50000,srv-a,tA_noisy,25,0,0,133.0,197.0,9
50000,srv-a,tB_quiet,7,0,0,141.0,154.0,9
50000,srv-b,tA_noisy,28,1,0,146.0,227.0,8
50000,srv-b,tB_quiet,3,0,0,177.0,218.0,8
50000,srv-c,tA_noisy,27,15,0,197.0,295.0,6
50000,srv-c,tB_quiet,6,0,0,199.0,238.0,6
51000,srv-a,tA_noisy,27,9,0,184.0,240.0,7
51000,srv-a,tB_quiet,4,1,0,169.0,244.0,7
51000,srv-b,tA_noisy,24,0,0,136.0,246.0,9
51000,srv-b,tB_quiet,5,0,0,137.0,158.0,9
51000,srv-c,tA_noisy,31,5,0,159.0,235.0,8
51000,srv-c,tB_quiet,2,0,0,214.0,214.0,8
52000,srv-a,tA_noisy,29,11,0,142.0,297.0,7
52000,srv-a,tB_quiet,3,1,0,221.0,284.0,7
52000,srv-b,tA_noisy,29,17,0,186.0,301.0,6
52000,srv-b,tB_quiet,4,0,0,169.0,208.0,6
52000,srv-c,tA_noisy,29,4,0,183.0,256.0,6
52000,srv-c,tB_quiet,4,0,0,134.0,148.0,6
53000,srv-a,tA_noisy,28,10,0,179.0,307.0,7
53000,srv-a,tB_quiet,4,5,0,129.0,192.0,7
53000,srv-b,tA_noisy,28,2,0,150.0,245.0,7
53000,srv-b,tB_quiet,4,2,0,134.0,162.0,7
53000,srv-c,tA_noisy,22,9,0,160.0,239.0,6
53000,srv-c,tB_quiet,5,2,0,221.0,224.0,6
54000,srv-a,tA_noisy,25,12,0,172.0,224.0,6
54000,srv-a,tB_quiet,6,4,0,196.0,214.0,6
54000,srv-b,tA_noisy,29,13,0,163.0,276.0,7
54000,srv-b,tB_quiet,3,2,0,155.0,260.0,7
54000,srv-c,tA_noisy,27,15,0,171.0,245.0,7
54000,srv-c,tB_quiet,6,4,0,167.0,221.0,7
55000,srv-a,tA_noisy,28,8,0,174.0,213.0,7
55000,srv-a,tB_quiet,2,1,0,170.0,170.0,7
55000,srv-b,tA_noisy,29,17,0,174.0,245.0,7
55000,srv-b,tB_quiet,6,3,0,175.0,191.0,7
55000,srv-c,tA_noisy,26,4,0,158.0,241.0,8
55000,srv-c,tB_quiet,8,0,0,157.0,211.0,8
56000,srv-a,tA_noisy,24,6,0,168.0,256.0,6
56000,srv-a,tB_quiet,7,1,0,159.0,223.0,6
56000,srv-b,tA_noisy,27,6,0,160.0,224.0,7
56000,srv-b,tB_quiet,5,2,0,183.0,203.0,7
56000,srv-c,tA_noisy,24,0,0,144.0,203.0,9
56000,srv-c,tB_quiet,2,0,0,150.0,150.0,9
57000,srv-a,tA_noisy,25,6,0,173.0,223.0,7
57000,srv-a,tB_quiet,5,3,0,175.0,216.0,7
57000,srv-b,tA_noisy,26,1,0,152.0,230.0,8
57000,srv-b,tB_quiet,5,1,0,180.0,197.0,8
57000,srv-c,tA_noisy,26,3,0,167.0,276.0,9
57000,srv-c,tB_quiet,3,0,0,207.0,207.0,9
58000,srv-a,tA_noisy,27,2,0,156.0,209.0,8
58000,srv-a,tB_quiet,5,0,0,165.0,206.0,8
58000,srv-b,tA_noisy,29,10,0,188.0,251.0,6
58000,srv-b,tB_quiet,3,1,0,111.0,213.0,6
58000,srv-c,tA_noisy,27,13,0,196.0,263.0,6
58000,srv-c,tB_quiet,6,2,0,200.0,265.0,6
59000,srv-a,tA_noisy,27,13,0,181.0,232.0,6
59000,srv-a,tB_quiet,5,3,0,191.0,196.0,6
59000,srv-b,tA_noisy,24,16,0,172.0,223.0,6
59000,srv-b,tB_quiet,8,3,0,176.0,210.0,6
59000,srv-c,tA_noisy,31,11,0,167.0,213.0,7
59000,srv-c,tB_quiet,1,1,0,140.0,140.0,7
60000,srv-a,tA_noisy,29,7,0,161.0,234.0,7
60000,srv-a,tB_quiet,2,2,0,209.0,209.0,7
60000,srv-b,tA_noisy,30,7,0,160.0,211.0,8
60000,srv-b,tB_quiet,4,3,0,181.0,214.0,8
60000,srv-c,tA_noisy,26,9,0,178.0,227.0,7
60000,srv-c,tB_quiet,6,2,0,174.0,197.0,7
