time_ms,server,tenant,accepted,rej_limiter,rej_overload,p50_ms,p99_ms,local_limit
24000,srv-c,tA,7,7,0,543.0,729.0,7
24000,srv-c,tB,5,4,0,625.0,711.0,7
25000,srv-a,tA,24,0,0,178.0,245.0,9
25000,srv-a,tB,8,0,0,182.0,213.0,9
25000,srv-b,tA,13,2,0,170.0,373.0,9
25000,srv-b,tB,19,3,0,179.0,340.0,9
25000,srv-c,tA,5,8,0,635.0,705.0,6
25000,srv-c,tB,7,9,0,623.0,753.0,6
26000,srv-a,tA,17,2,0,141.0,293.0,7
26000,srv-a,tB,13,0,0,194.0,271.0,7
26000,srv-b,tA,16,0,0,124.0,376.0,9
26000,srv-b,tB,12,0,0,134.0,342.0,9
26000,srv-c,tA,5,8,0,586.0,665.0,6
26000,srv-c,tB,6,4,0,534.0,611.0,6
27000,srv-a,tA,11,1,0,135.0,187.0,9
27000,srv-a,tB,13,0,0,135.0,212.0,9
27000,srv-b,tA,10,0,0,124.0,181.0,11
27000,srv-b,tB,14,0,0,114.0,137.0,11
27000,srv-c,tA,5,7,0,491.0,563.0,7
27000,srv-c,tB,6,6,0,526.0,587.0,7
28000,srv-a,tA,17,0,0,126.0,183.0,11
28000,srv-a,tB,8,0,0,128.0,137.0,11
28000,srv-b,tA,13,0,0,125.0,147.0,14
28000,srv-b,tB,10,0,0,125.0,166.0,14
28000,srv-c,tA,6,8,0,589.0,685.0,7
28000,srv-c,tB,4,8,0,397.0,628.0,7
29000,srv-a,tA,19,0,0,132.0,178.0,13
29000,srv-a,tB,11,0,0,150.0,192.0,13
29000,srv-b,tA,16,0,0,129.0,176.0,15
29000,srv-b,tB,11,0,0,131.0,164.0,15
29000,srv-c,tA,4,3,0,509.0,728.0,6
29000,srv-c,tB,8,8,0,637.0,715.0,6
30000,srv-a,tA,9,0,0,113.0,139.0,15
30000,srv-a,tB,9,0,0,127.0,171.0,15
30000,srv-b,tA,14,0,0,121.0,163.0,16
30000,srv-b,tB,10,0,0,127.0,135.0,16
30000,srv-c,tA,8,11,0,624.0,720.0,6
30000,srv-c,tB,4,6,0,557.0,617.0,6
31000,srv-a,tA,14,0,0,138.0,272.0,12
31000,srv-a,tB,15,0,0,195.0,293.0,12
31000,srv-b,tA,14,0,0,136.0,194.0,16
31000,srv-b,tB,10,0,0,127.0,169.0,16
31000,srv-c,tA,5,3,0,487.0,658.0,6
31000,srv-c,tB,6,8,0,551.0,711.0,6
32000,srv-a,tA,22,0,0,150.0,246.0,11
32000,srv-a,tB,10,0,0,141.0,226.0,11
32000,srv-b,tA,18,0,0,137.0,194.0,15
32000,srv-b,tB,14,0,0,138.0,199.0,15
32000,srv-c,tA,5,3,0,488.0,619.0,8
32000,srv-c,tB,6,5,0,477.0,595.0,8
33000,srv-a,tA,20,0,0,133.0,223.0,12
33000,srv-a,tB,10,0,0,145.0,229.0,12
33000,srv-b,tA,7,0,0,125.0,152.0,15
33000,srv-b,tB,15,0,0,131.0,185.0,15
33000,srv-c,tA,6,10,0,641.0,744.0,7
33000,srv-c,tB,4,8,0,554.0,708.0,7
34000,srv-a,tA,13,0,0,140.0,216.0,11
34000,srv-a,tB,12,0,0,160.0,248.0,11
34000,srv-b,tA,8,0,0,108.0,128.0,17
34000,srv-b,tB,8,0,0,122.0,132.0,17
34000,srv-c,tA,5,8,0,553.0,559.0,6
34000,srv-c,tB,6,4,0,500.0,696.0,6
35000,srv-a,tA,13,0,0,129.0,245.0,11
35000,srv-a,tB,15,0,0,161.0,185.0,11
35000,srv-b,tA,21,0,0,190.0,272.0,12
35000,srv-b,tB,13,0,0,179.0,250.0,12
35000,srv-c,tA,9,9,0,512.0,630.0,7
35000,srv-c,tB,3,10,0,518.0,602.0,7
36000,srv-a,tA,22,0,0,216.0,274.0,9
36000,srv-a,tB,11,0,0,180.0,258.0,9
36000,srv-b,tA,11,0,0,182.0,229.0,10
36000,srv-b,tB,17,0,0,145.0,250.0,10
36000,srv-c,tA,7,7,0,553.0,612.0,6
36000,srv-c,tB,4,8,0,607.0,719.0,6
37000,srv-a,tA,17,0,0,124.0,172.0,11
37000,srv-a,tB,7,0,0,125.0,132.0,11
37000,srv-b,tA,15,0,0,137.0,208.0,12
37000,srv-b,tB,15,0,0,138.0,231.0,12
37000,srv-c,tA,8,5,0,502.0,555.0,6
37000,srv-c,tB,4,6,0,613.0,627.0,6
38000,srv-a,tA,11,0,0,126.0,159.0,14
38000,srv-a,tB,12,0,0,124.0,150.0,14
38000,srv-b,tA,15,0,0,131.0,246.0,11
38000,srv-b,tB,9,0,0,172.0,284.0,11
38000,srv-c,tA,4,10,0,492.0,570.0,7
38000,srv-c,tB,6,7,0,549.0,587.0,7
39000,srv-a,tA,17,0,0,165.0,209.0,12
39000,srv-a,tB,13,0,0,144.0,193.0,12
39000,srv-b,tA,18,0,0,224.0,309.0,9
39000,srv-b,tB,12,1,0,201.0,315.0,9
39000,srv-c,tA,4,6,0,509.0,676.0,7
