time_ms,server,tenant,accepted,rej_limiter,rej_overload,p50_ms,p99_ms,local_limit
20000,srv-a,tB,18,0,0,379.0,472.0,0
20000,srv-b,tA,19,0,0,183.0,259.0,0
20000,srv-b,tB,13,0,0,177.0,227.0,0
20000,srv-c,tA,7,0,4,11455.0,11631.0,0
20000,srv-c,tB,4,0,10,11628.0,11674.0,0
21000,srv-a,tA,10,0,0,338.0,409.0,0
21000,srv-a,tB,20,0,0,311.0,348.0,0
21000,srv-b,tA,16,0,0,321.0,384.0,0
21000,srv-b,tB,18,0,0,351.0,434.0,0
21000,srv-c,tA,6,0,12,11990.0,12287.0,0
21000,srv-c,tB,4,0,5,12177.0,12317.0,0
22000,srv-a,tA,8,0,0,116.0,192.0,0
22000,srv-a,tB,16,0,0,126.0,175.0,0
22000,srv-b,tA,15,0,0,182.0,488.0,0
22000,srv-b,tB,16,0,0,193.0,539.0,0
22000,srv-c,tA,4,0,3,12353.0,12675.0,0
22000,srv-c,tB,8,0,4,12538.0,12616.0,0
23000,srv-a,tA,11,0,0,130.0,141.0,0
23000,srv-a,tB,16,0,0,127.0,139.0,0
23000,srv-b,tA,9,0,0,124.0,212.0,0
23000,srv-b,tB,10,0,0,117.0,206.0,0
23000,srv-c,tA,5,0,10,13160.0,13182.0,0
23000,srv-c,tB,6,0,6,12852.0,13098.0,0
24000,srv-a,tA,13,0,0,140.0,246.0,0
24000,srv-a,tB,17,0,0,152.0,258.0,0
24000,srv-b,tA,13,0,0,130.0,225.0,0
24000,srv-b,tB,15,0,0,126.0,210.0,0
24000,srv-c,tA,6,0,6,13839.0,13958.0,0
24000,srv-c,tB,6,0,5,13599.0,13964.0,0
25000,srv-a,tA,25,0,0,194.0,263.0,0
25000,srv-a,tB,8,0,0,202.0,229.0,0
25000,srv-b,tA,13,0,0,199.0,349.0,0
25000,srv-b,tB,20,0,0,188.0,368.0,0
25000,srv-c,tA,7,0,8,14468.0,14700.0,0
25000,srv-c,tB,4,0,9,14509.0,14653.0,0
26000,srv-a,tA,18,0,0,145.0,307.0,0
26000,srv-a,tB,13,0,0,196.0,267.0,0
26000,srv-b,tA,18,0,0,318.0,405.0,0
26000,srv-b,tB,14,0,0,268.0,396.0,0
26000,srv-c,tA,5,0,8,14949.0,15025.0,0
26000,srv-c,tB,5,0,5,15022.0,15223.0,0
27000,srv-a,tA,13,0,0,141.0,206.0,0
27000,srv-a,tB,13,0,0,134.0,176.0,0
27000,srv-b,tA,10,0,0,134.0,191.0,0
27000,srv-b,tB,14,0,0,130.0,229.0,0
27000,srv-c,tA,2,0,5,15608.0,15820.0,0
27000,srv-c,tB,9,0,8,15598.0,15823.0,0
28000,srv-a,tA,18,0,0,123.0,166.0,0
28000,srv-a,tB,9,0,0,128.0,137.0,0
28000,srv-b,tA,12,0,0,127.0,166.0,0
28000,srv-b,tB,10,0,0,125.0,161.0,0
28000,srv-c,tA,6,0,4,16387.0,16433.0,0
28000,srv-c,tB,6,0,11,16105.0,16427.0,0
29000,srv-a,tA,18,0,0,149.0,192.0,0
29000,srv-a,tB,10,0,0,147.0,180.0,0
29000,srv-b,tA,17,0,0,132.0,221.0,0
29000,srv-b,tB,11,0,0,127.0,178.0,0
29000,srv-c,tA,4,0,5,16880.0,17108.0,0
29000,srv-c,tB,7,0,6,16932.0,17097.0,0
30000,srv-a,tA,9,0,0,111.0,138.0,0
30000,srv-a,tB,9,0,0,122.0,137.0,0
30000,srv-b,tA,14,0,0,135.0,150.0,0
30000,srv-b,tB,10,0,0,117.0,136.0,0
30000,srv-c,tA,6,0,9,17389.0,17665.0,0
30000,srv-c,tB,6,0,6,17511.0,17628.0,0
31000,srv-a,tA,15,0,0,123.0,263.0,0
31000,srv-a,tB,15,0,0,188.0,258.0,0
31000,srv-b,tA,14,0,0,135.0,177.0,0
31000,srv-b,tB,10,0,0,134.0,172.0,0
31000,srv-c,tA,4,0,4,17965.0,18199.0,0
31000,srv-c,tB,5,0,9,17915.0,17986.0,0
32000,srv-a,tA,21,0,0,152.0,249.0,0
32000,srv-a,tB,9,0,0,132.0,231.0,0
32000,srv-b,tA,17,0,0,156.0,222.0,0
32000,srv-b,tB,14,0,0,150.0,222.0,0
32000,srv-c,tA,7,0,5,18284.0,18439.0,0
32000,srv-c,tB,5,0,5,18332.0,18545.0,0
33000,srv-a,tA,20,0,0,151.0,232.0,0
33000,srv-a,tB,11,0,0,167.0,216.0,0
33000,srv-b,tA,8,0,0,120.0,186.0,0
33000,srv-b,tB,15,0,0,130.0,190.0,0
33000,srv-c,tA,5,0,9,18200.0,18400.0,0
33000,srv-c,tB,7,0,7,18310.0,18363.0,0
34000,srv-a,tA,13,0,0,131.0,241.0,0
34000,srv-a,tB,11,0,0,179.0,243.0,0
34000,srv-b,tA,8,0,0,131.0,135.0,0
34000,srv-b,tB,8,0,0,113.0,132.0,0
34000,srv-c,tA,4,0,8,18121.0,18310.0,0
34000,srv-c,tB,7,0,3,18258.0,18290.0,0
35000,srv-a,tA,13,0,0,124.0,229.0,0
35000,srv-a,tB,16,0,0,158.0,210.0,0
35000,srv-b,tA,20,0,0,196.0,293.0,0
35000,srv-b,tB,13,0,0,199.0,280.0,0
35000,srv-c,tA,5,0,12,18245.0,18255.0,0
35000,srv-c,tB,8,0,9,18156.0,18347.0,0
36000,srv-a,tA,22,0,0,192.0,233.0,0
36000,srv-a,tB,11,0,0,171.0,216.0,0
36000,srv-b,tA,12,0,0,176.0,268.0,0
36000,srv-b,tB,17,0,0,160.0,253.0,0
36000,srv-c,tA,6,0,6,18273.0,18314.0,0
36000,srv-c,tB,4,0,8,18203.0,18203.0,0
37000,srv-a,tA,17,0,0,133.0,182.0,0
37000,srv-a,tB,7,0,0,129.0,161.0,0
37000,srv-b,tA,15,0,0,132.0,189.0,0
37000,srv-b,tB,15,0,0,138.0,232.0,0
37000,srv-c,tA,5,0,6,18187.0,18208.0,0
37000,srv-c,tB,6,0,5,18206.0,18294.0,0
38000,srv-a,tA,11,0,0,133.0,149.0,0
38000,srv-a,tB,12,0,0,132.0,173.0,0
38000,srv-b,tA,15,0,0,127.0,252.0,0
38000,srv-b,tB,9,0,0,187.0,243.0,0
38000,srv-c,tA,5,0,9,18143.0,18241.0,0
38000,srv-c,tB,5,0,9,18172.0,18230.0,0
39000,srv-a,tA,17,0,0,161.0,187.0,0
39000,srv-a,tB,13,0,0,137.0,176.0,0
39000,srv-b,tA,18,0,0,191.0,300.0,0
39000,srv-b,tB,12,0,0,178.0,260.0,0
39000,srv-c,tA,7,0,7,18252.0,18372.0,0
39000,srv-c,tB,5,0,3,18277.0,18348.0,0
40000,srv-a,tA,10,0,0,116.0,164.0,0
40000,srv-a,tB,14,0,0,130.0,206.0,0
40000,srv-b,tA,13,0,0,149.0,267.0,0
40000,srv-b,tB,13,0,0,122.0,185.0,0
40000,srv-c,tA,7,0,10,18303.0,18410.0,0
40000,srv-c,tB,3,0,2,18254.0,18319.0,0
41000,srv-a,tA,11,0,0,117.0,137.0,0
41000,srv-a,tB,10,0,0,123.0,133.0,0
41000,srv-b,tA,13,0,0,133.0,198.0,0
41000,srv-b,tB,10,0,0,138.0,216.0,0
41000,srv-c,tA,6,0,7,18234.0,18333.0,0
41000,srv-c,tB,6,0,8,18296.0,18320.0,0
42000,srv-a,tA,10,0,0,226.0,309.0,0
42000,srv-a,tB,20,0,0,144.0,325.0,0
42000,srv-b,tA,16,0,0,138.0,242.0,0
42000,srv-b,tB,15,0,0,134.0,261.0,0
42000,srv-c,tA,6,0,4,18309.0,18408.0,0
42000,srv-c,tB,4,0,8,18232.0,18372.0,0
43000,srv-a,tA,14,0,0,231.0,315.0,0
43000,srv-a,tB,19,0,0,236.0,351.0,0
43000,srv-b,tA,12,0,0,172.0,207.0,0
43000,srv-b,tB,13,0,0,139.0,219.0,0
43000,srv-c,tA,5,0,9,18433.0,18442.0,0
43000,srv-c,tB,5,0,13,18310.0,18432.0,0
44000,srv-a,tA,12,0,0,123.0,198.0,0
44000,srv-a,tB,18,0,0,149.0,218.0,0
44000,srv-b,tA,14,0,0,124.0,136.0,0
44000,srv-b,tB,8,0,0,127.0,148.0,0
44000,srv-c,tA,7,0,9,18328.0,18411.0,0
44000,srv-c,tB,5,0,8,18355.0,18450.0,0
45000,srv-a,tA,13,0,0,122.0,138.0,0
45000,srv-a,tB,6,0,0,119.0,146.0,0
45000,srv-b,tA,10,0,0,125.0,174.0,0
45000,srv-b,tB,17,0,0,123.0,175.0,0
45000,srv-c,tA,7,0,8,18328.0,18341.0,0
45000,srv-c,tB,4,0,5,18311.0,18388.0,0
46000,srv-a,tA,12,0,0,122.0,135.0,0
46000,srv-a,tB,8,0,0,128.0,134.0,0
46000,srv-b,tA,15,0,0,177.0,244.0,0
46000,srv-b,tB,13,0,0,204.0,261.0,0
46000,srv-c,tA,8,0,5,18305.0,18387.0,0
46000,srv-c,tB,4,0,16,18331.0,18351.0,0
47000,srv-a,tA,9,0,0,119.0,144.0,0
47000,srv-a,tB,15,0,0,120.0,154.0,0
47000,srv-b,tA,13,0,0,150.0,188.0,0
47000,srv-b,tB,9,0,0,147.0,198.0,0
47000,srv-c,tA,4,0,7,18328.0,18383.0,0
47000,srv-c,tB,8,0,10,18248.0,18331.0,0
48000,srv-a,tA,15,0,0,136.0,182.0,0
48000,srv-a,tB,13,0,0,125.0,166.0,0
48000,srv-b,tA,10,0,0,121.0,126.0,0
48000,srv-b,tB,11,0,0,118.0,138.0,0
48000,srv-c,tA,6,0,8,18307.0,18336.0,0
48000,srv-c,tB,3,0,11,18317.0,18404.0,0
49000,srv-a,tA,8,0,0,128.0,197.0,0
49000,srv-a,tB,13,0,0,119.0,206.0,0
49000,srv-b,tA,14,0,0,147.0,211.0,0
49000,srv-b,tB,17,0,0,142.0,213.0,0
49000,srv-c,tA,6,0,7,18423.0,18475.0,0
49000,srv-c,tB,5,0,7,18357.0,18425.0,0
50000,srv-a,tA,15,0,0,135.0,170.0,0
50000,srv-a,tB,12,0,0,125.0,206.0,0
50000,srv-b,tA,13,0,0,134.0,204.0,0
50000,srv-b,tB,12,0,0,140.0,177.0,0
50000,srv-c,tA,6,0,9,18296.0,18441.0,0
50000,srv-c,tB,6,0,4,18299.0,18485.0,0
51000,srv-a,tA,16,0,0,186.0,269.0,0
51000,srv-a,tB,15,0,0,173.0,230.0,0
51000,srv-b,tA,8,0,0,131.0,193.0,0
51000,srv-b,tB,11,0,0,131.0,205.0,0
51000,srv-c,tA,4,0,9,18429.0,18442.0,0
51000,srv-c,tB,7,0,9,18392.0,18447.0,0
52000,srv-a,tA,15,0,0,167.0,275.0,0
52000,srv-a,tB,9,0,0,222.0,245.0,0
52000,srv-b,tA,12,0,0,124.0,200.0,0
52000,srv-b,tB,10,0,0,128.0,197.0,0
52000,srv-c,tA,4,0,6,18468.0,18483.0,0
52000,srv-c,tB,6,0,9,18483.0,18502.0,0
53000,srv-a,tA,15,0,0,138.0,183.0,0
53000,srv-a,tB,15,0,0,129.0,200.0,0
53000,srv-b,tA,15,0,0,147.0,220.0,0
53000,srv-b,tB,15,0,0,138.0,188.0,0
53000,srv-c,tA,8,0,9,18540.0,18592.0,0
53000,srv-c,tB,3,0,8,18472.0,18474.0,0
54000,srv-a,tA,9,0,0,125.0,233.0,0
54000,srv-a,tB,7,0,0,159.0,246.0,0
54000,srv-b,tA,17,0,0,267.0,354.0,0
54000,srv-b,tB,16,0,0,216.0,301.0,0
54000,srv-c,tA,8,0,9,18457.0,18605.0,0
54000,srv-c,tB,4,0,9,18508.0,18585.0,0
55000,srv-a,tA,9,0,0,119.0,135.0,0
55000,srv-a,tB,7,0,0,111.0,120.0,0
55000,srv-b,tA,17,0,0,178.0,256.0,0
55000,srv-b,tB,15,0,0,152.0,214.0,0
55000,srv-c,tA,5,0,7,18485.0,18585.0,0
55000,srv-c,tB,5,0,11,18529.0,18578.0,0
56000,srv-a,tA,15,0,0,165.0,277.0,0
56000,srv-a,tB,17,0,0,197.0,298.0,0
56000,srv-b,tA,21,0,0,165.0,254.0,0
56000,srv-b,tB,13,0,0,155.0,216.0,0
56000,srv-c,tA,8,0,6,18544.0,18603.0,0
56000,srv-c,tB,4,0,6,18530.0,18610.0,0
57000,srv-a,tA,14,0,0,163.0,217.0,0
57000,srv-a,tB,15,0,0,186.0,251.0,0
57000,srv-b,tA,16,0,0,288.0,350.0,0
57000,srv-b,tB,12,0,0,297.0,391.0,0
57000,srv-c,tA,3,0,7,18608.0,18652.0,0
57000,srv-c,tB,8,0,9,18509.0,18596.0,0
58000,srv-a,tA,18,0,0,152.0,222.0,0
58000,srv-a,tB,14,0,0,147.0,221.0,0
58000,srv-b,tA,8,0,0,114.0,137.0,0
58000,srv-b,tB,10,0,0,120.0,133.0,0
58000,srv-c,tA,7,0,4,18506.0,18584.0,0
58000,srv-c,tB,4,0,8,18373.0,18440.0,0
59000,srv-a,tA,10,0,0,122.0,160.0,0
59000,srv-a,tB,8,0,0,132.0,162.0,0
59000,srv-b,tA,11,0,0,128.0,150.0,0
59000,srv-b,tB,10,0,0,137.0,162.0,0
59000,srv-c,tA,5,0,9,18393.0,18583.0,0
59000,srv-c,tB,5,0,4,18389.0,18560.0,0
60000,srv-a,tA,13,0,0,127.0,192.0,0
60000,srv-a,tB,12,0,0,133.0,159.0,0
60000,srv-b,tA,13,0,0,126.0,188.0,0
60000,srv-b,tB,9,0,0,127.0,189.0,0
60000,srv-c,tA,7,0,5,18442.0,18507.0,0
60000,srv-c,tB,5,0,2,18443.0,18484.0,0
