time_ms,server,tenant,accepted,rej_limiter,rej_overload,p50_ms,p99_ms,local_limit
1000,srv-a,tA_noisy,18,10,0,124.0,181.0,12
1000,srv-a,tB_quiet,3,0,0,155.0,204.0,12
1000,srv-b,tA_noisy,19,23,0,122.0,161.0,12
1000,srv-b,tB_quiet,6,1,0,111.0,135.0,12
1000,srv-c,tA_noisy,19,21,0,127.0,154.0,13
1000,srv-c,tB_quiet,6,0,0,127.0,132.0,13
2000,srv-a,tA_noisy,20,15,0,117.0,175.0,15
2000,srv-a,tB_quiet,4,0,0,130.0,132.0,15
2000,srv-b,tA_noisy,20,13,0,124.0,176.0,13
2000,srv-b,tB_quiet,8,0,0,133.0,194.0,13
2000,srv-c,tA_noisy,20,11,0,113.0,132.0,16
2000,srv-c,tB_quiet,3,0,0,123.0,134.0,16
3000,srv-a,tA_noisy,20,20,0,149.0,227.0,13
3000,srv-a,tB_quiet,11,0,0,180.0,203.0,13
3000,srv-b,tA_noisy,18,10,0,128.0,170.0,14
3000,srv-b,tB_quiet,4,0,0,135.0,145.0,14
3000,srv-c,tA_noisy,18,13,0,127.0,150.0,18
3000,srv-c,tB_quiet,7,0,0,134.0,146.0,18
4000,srv-a,tA_noisy,21,18,0,135.0,229.0,13
4000,srv-a,tB_quiet,5,0,0,126.0,128.0,13
4000,srv-b,tA_noisy,21,8,0,157.0,279.0,12
4000,srv-b,tB_quiet,10,0,0,145.0,188.0,12
4000,srv-c,tA_noisy,21,11,0,136.0,257.0,18
4000,srv-c,tB_quiet,4,0,0,160.0,227.0,18
5000,srv-a,tA_noisy,19,19,0,125.0,190.0,15
5000,srv-a,tB_quiet,7,0,0,129.0,140.0,15
5000,srv-b,tA_noisy,21,14,0,135.0,179.0,13
5000,srv-b,tB_quiet,4,0,0,136.0,160.0,13
5000,srv-c,tA_noisy,20,17,0,124.0,145.0,19
5000,srv-c,tB_quiet,5,0,0,126.0,133.0,19
6000,srv-a,tA_noisy,9,10,0,131.0,149.0,16
6000,srv-a,tB_quiet,6,0,0,135.0,136.0,16
6000,srv-b,tA_noisy,7,23,0,125.0,184.0,14
6000,srv-b,tB_quiet,9,0,0,132.0,173.0,14
6000,srv-c,tA_noisy,10,21,0,122.0,135.0,20
6000,srv-c,tB_quiet,8,0,0,111.0,143.0,20
7000,srv-a,tA_noisy,7,30,0,130.0,139.0,16
7000,srv-a,tB_quiet,5,0,0,117.0,129.0,16
7000,srv-b,tA_noisy,6,30,0,109.0,129.0,16
7000,srv-b,tB_quiet,5,0,0,116.0,121.0,16
7000,srv-c,tA_noisy,9,28,0,120.0,137.0,22
7000,srv-c,tB_quiet,9,0,0,121.0,136.0,22
8000,srv-a,tA_noisy,6,23,0,122.0,139.0,18
8000,srv-a,tB_quiet,9,0,0,117.0,137.0,18
8000,srv-b,tA_noisy,6,34,0,125.0,138.0,17
8000,srv-b,tB_quiet,9,0,0,123.0,138.0,17
8000,srv-c,tA_noisy,10,23,0,126.0,138.0,24
8000,srv-c,tB_quiet,9,0,0,121.0,139.0,24
9000,srv-a,tA_noisy,8,28,0,117.0,134.0,18
9000,srv-a,tB_quiet,5,0,0,132.0,139.0,18
9000,srv-b,tA_noisy,6,22,0,116.0,139.0,17
9000,srv-b,tB_quiet,2,3,0,124.0,139.0,17
9000,srv-c,tA_noisy,8,24,0,122.0,139.0,25
9000,srv-c,tB_quiet,6,0,0,119.0,135.0,25
10000,srv-a,tA_noisy,8,19,0,118.0,138.0,20
10000,srv-a,tB_quiet,7,0,0,123.0,132.0,20
10000,srv-b,tA_noisy,8,30,0,132.0,138.0,18
10000,srv-b,tB_quiet,5,0,0,129.0,135.0,18
10000,srv-c,tA_noisy,10,19,0,131.0,157.0,25
10000,srv-c,tB_quiet,6,0,0,130.0,138.0,25
11000,srv-a,tA_noisy,5,18,0,122.0,139.0,21
11000,srv-a,tB_quiet,7,0,0,119.0,135.0,21
11000,srv-b,tA_noisy,6,29,0,113.0,136.0,20
11000,srv-b,tB_quiet,11,0,0,127.0,146.0,20
11000,srv-c,tA_noisy,8,28,0,120.0,138.0,25
11000,srv-c,tB_quiet,10,0,0,104.0,130.0,25
12000,srv-a,tA_noisy,8,26,0,124.0,138.0,23
12000,srv-a,tB_quiet,10,1,0,126.0,139.0,23
12000,srv-b,tA_noisy,6,19,0,107.0,130.0,20
12000,srv-b,tB_quiet,6,2,0,128.0,133.0,20
12000,srv-c,tA_noisy,8,28,0,115.0,123.0,26
12000,srv-c,tB_quiet,10,0,0,121.0,133.0,26
13000,srv-a,tA_noisy,7,38,0,118.0,129.0,23
13000,srv-a,tB_quiet,7,4,0,118.0,131.0,23
13000,srv-b,tA_noisy,6,32,0,132.0,139.0,21
13000,srv-b,tB_quiet,7,2,0,123.0,139.0,21
13000,srv-c,tA_noisy,8,25,0,125.0,134.0,26
13000,srv-c,tB_quiet,3,0,0,111.0,139.0,26
14000,srv-a,tA_noisy,7,25,0,126.0,135.0,25
14000,srv-a,tB_quiet,6,0,0,106.0,132.0,25
14000,srv-b,tA_noisy,6,34,0,118.0,134.0,23
14000,srv-b,tB_quiet,6,5,0,129.0,139.0,23
14000,srv-c,tA_noisy,9,30,0,119.0,132.0,29
14000,srv-c,tB_quiet,5,0,0,115.0,119.0,29
15000,srv-a,tA_noisy,7,22,0,112.0,126.0,25
15000,srv-a,tB_quiet,8,1,0,135.0,139.0,25
15000,srv-b,tA_noisy,7,24,0,124.0,139.0,23
15000,srv-b,tB_quiet,5,0,0,122.0,133.0,23
15000,srv-c,tA_noisy,8,21,0,114.0,139.0,29
15000,srv-c,tB_quiet,6,0,0,119.0,134.0,29
16000,srv-a,tA_noisy,7,29,0,116.0,135.0,26
16000,srv-a,tB_quiet,7,2,0,119.0,131.0,26
16000,srv-b,tA_noisy,7,21,0,109.0,127.0,24
16000,srv-b,tB_quiet,8,1,0,126.0,136.0,24
16000,srv-c,tA_noisy,8,24,0,119.0,134.0,30
16000,srv-c,tB_quiet,4,0,0,120.0,130.0,30
17000,srv-a,tA_noisy,6,37,0,118.0,137.0,26
17000,srv-a,tB_quiet,6,1,0,121.0,126.0,26
17000,srv-b,tA_noisy,6,38,0,135.0,139.0,24
17000,srv-b,tB_quiet,5,3,0,123.0,130.0,24
17000,srv-c,tA_noisy,7,24,0,110.0,134.0,30
17000,srv-c,tB_quiet,9,0,0,119.0,136.0,30
18000,srv-a,tA_noisy,7,21,0,113.0,138.0,28
18000,srv-a,tB_quiet,8,2,0,123.0,138.0,28
18000,srv-b,tA_noisy,6,22,0,124.0,132.0,25
18000,srv-b,tB_quiet,8,1,0,114.0,135.0,25
18000,srv-c,tA_noisy,8,21,0,121.0,139.0,31
18000,srv-c,tB_quiet,6,0,0,124.0,134.0,31
19000,srv-a,tA_noisy,7,26,0,133.0,137.0,28
