time_ms,server,tenant,accepted,rej_limiter,rej_overload,p50_ms,p99_ms,local_limit
23000,srv-c,tA,5,0,11,13117.0,13256.0,80
23000,srv-c,tB,5,0,5,12844.0,13197.0,80
24000,srv-a,tA,13,0,0,138.0,269.0,80
24000,srv-a,tB,17,0,0,136.0,252.0,80
24000,srv-b,tA,13,0,0,140.0,224.0,80
24000,srv-b,tB,15,0,0,131.0,190.0,80
24000,srv-c,tA,6,0,8,13779.0,13949.0,80
24000,srv-c,tB,6,0,4,13554.0,13907.0,80
25000,srv-a,tA,25,0,0,184.0,268.0,80
25000,srv-a,tB,8,0,0,192.0,219.0,80
25000,srv-b,tA,12,0,0,175.0,364.0,80
25000,srv-b,tB,19,0,0,205.0,392.0,80
25000,srv-c,tA,6,0,9,14331.0,14665.0,80
25000,srv-c,tB,5,0,7,14506.0,14642.0,80
26000,srv-a,tA,18,0,0,152.0,327.0,80
26000,srv-a,tB,12,0,0,165.0,280.0,80
26000,srv-b,tA,18,1,0,330.0,407.0,80
26000,srv-b,tB,15,0,0,216.0,415.0,80
26000,srv-c,tA,6,1,3,14927.0,15038.0,80
26000,srv-c,tB,5,0,7,15103.0,15132.0,80
27000,srv-a,tA,10,3,0,134.0,205.0,80
27000,srv-a,tB,14,0,0,134.0,182.0,80
27000,srv-b,tA,9,1,0,133.0,168.0,80
27000,srv-b,tB,14,0,0,121.0,131.0,80
27000,srv-c,tA,2,0,8,15382.0,15781.0,80
27000,srv-c,tB,9,0,6,15684.0,15859.0,80
28000,srv-a,tA,18,0,0,118.0,175.0,80
28000,srv-a,tB,9,0,0,111.0,130.0,80
28000,srv-b,tA,11,0,0,120.0,180.0,80
28000,srv-b,tB,10,0,0,119.0,148.0,80
28000,srv-c,tA,5,0,5,16275.0,16436.0,80
28000,srv-c,tB,6,0,11,16159.0,16455.0,80
29000,srv-a,tA,18,0,0,138.0,182.0,80
29000,srv-a,tB,10,0,0,129.0,169.0,80
29000,srv-b,tA,18,0,0,134.0,196.0,80
29000,srv-b,tB,11,0,0,141.0,211.0,80
29000,srv-c,tA,5,0,4,16996.0,17150.0,80
29000,srv-c,tB,7,0,8,16872.0,17079.0,80
30000,srv-a,tA,9,0,0,113.0,131.0,80
30000,srv-a,tB,9,0,0,114.0,133.0,80
30000,srv-b,tA,14,0,0,129.0,154.0,80
30000,srv-b,tB,10,0,0,119.0,136.0,80
30000,srv-c,tA,5,0,7,17462.0,17704.0,80
30000,srv-c,tB,5,0,8,17365.0,17691.0,80
31000,srv-a,tA,15,0,0,129.0,248.0,80
31000,srv-a,tB,15,0,0,175.0,256.0,80
31000,srv-b,tA,14,0,0,149.0,200.0,80
31000,srv-b,tB,10,0,0,134.0,181.0,80
31000,srv-c,tA,4,0,6,18026.0,18066.0,80
31000,srv-c,tB,7,0,5,17877.0,18142.0,80
32000,srv-a,tA,20,1,0,143.0,225.0,80
32000,srv-a,tB,9,0,0,120.0,201.0,80
32000,srv-b,tA,16,2,0,134.0,206.0,80
32000,srv-b,tB,14,0,0,143.0,205.0,80
32000,srv-c,tA,8,2,5,18391.0,18611.0,80
32000,srv-c,tB,4,0,6,18372.0,18393.0,80
33000,srv-a,tA,16,4,0,124.0,198.0,80
33000,srv-a,tB,11,0,0,128.0,197.0,80
33000,srv-b,tA,7,0,0,131.0,138.0,80
33000,srv-b,tB,15,0,0,117.0,165.0,80
33000,srv-c,tA,4,2,5,18423.0,18625.0,80
33000,srv-c,tB,6,0,7,18393.0,18542.0,80
34000,srv-a,tA,13,0,0,139.0,219.0,80
34000,srv-a,tB,11,0,0,196.0,249.0,80
34000,srv-b,tA,8,0,0,118.0,139.0,80
34000,srv-b,tB,8,0,0,116.0,138.0,80
34000,srv-c,tA,5,0,8,18322.0,18461.0,80
34000,srv-c,tB,7,0,5,18376.0,18449.0,80
35000,srv-a,tA,12,1,0,137.0,223.0,80
35000,srv-a,tB,16,0,0,153.0,191.0,80
35000,srv-b,tA,18,3,0,172.0,211.0,80
35000,srv-b,tB,15,0,0,175.0,216.0,80
35000,srv-c,tA,3,0,10,18373.0,18395.0,80
35000,srv-c,tB,7,0,10,18445.0,18528.0,80
36000,srv-a,tA,20,2,0,173.0,234.0,80
36000,srv-a,tB,11,0,0,126.0,204.0,80
36000,srv-b,tA,10,1,0,164.0,202.0,80
36000,srv-b,tB,15,0,0,125.0,177.0,80
36000,srv-c,tA,5,2,6,18362.0,18484.0,80
36000,srv-c,tB,6,0,7,18443.0,18534.0,80
37000,srv-a,tA,15,2,0,123.0,139.0,80
37000,srv-a,tB,7,0,0,126.0,153.0,80
37000,srv-b,tA,12,2,0,127.0,218.0,80
37000,srv-b,tB,15,0,0,127.0,255.0,80
37000,srv-c,tA,2,2,4,18446.0,18446.0,80
37000,srv-c,tB,9,0,5,18389.0,18469.0,80
38000,srv-a,tA,11,0,0,121.0,151.0,80
38000,srv-a,tB,12,0,0,120.0,140.0,80
38000,srv-b,tA,16,0,0,126.0,268.0,80
38000,srv-b,tB,9,0,0,204.0,286.0,80
38000,srv-c,tA,5,0,8,18338.0,18485.0,80
38000,srv-c,tB,7,0,8,18430.0,18490.0,80
39000,srv-a,tA,13,4,0,135.0,189.0,80
39000,srv-a,tB,13,0,0,131.0,167.0,80
39000,srv-b,tA,17,1,0,181.0,259.0,80
39000,srv-b,tB,12,0,0,183.0,286.0,80
39000,srv-c,tA,7,2,3,18397.0,18433.0,80
39000,srv-c,tB,4,0,5,18466.0,18555.0,80
40000,srv-a,tA,10,0,0,124.0,137.0,80
40000,srv-a,tB,14,0,0,125.0,166.0,80
40000,srv-b,tA,13,0,0,156.0,286.0,80
40000,srv-b,tB,13,0,0,128.0,195.0,80
40000,srv-c,tA,7,0,12,18393.0,18501.0,80
40000,srv-c,tB,4,0,1,18329.0,18412.0,80
41000,srv-a,tA,11,0,0,117.0,136.0,80
41000,srv-a,tB,10,0,0,125.0,163.0,80
41000,srv-b,tA,13,0,0,145.0,201.0,80
41000,srv-b,tB,10,0,0,167.0,207.0,80
41000,srv-c,tA,5,0,6,18290.0,18448.0,80
41000,srv-c,tB,6,0,9,18324.0,18398.0,80
42000,srv-a,tA,10,0,0,220.0,298.0,80
42000,srv-a,tB,21,0,0,166.0,351.0,80
42000,srv-b,tA,17,0,0,128.0,241.0,80
42000,srv-b,tB,15,0,0,137.0,242.0,80
42000,srv-c,tA,5,0,6,18357.0,18401.0,80
42000,srv-c,tB,6,0,5,18331.0,18378.0,80
43000,srv-a,tA,14,0,0,234.0,330.0,80
43000,srv-a,tB,18,0,0,238.0,298.0,80
43000,srv-b,tA,11,0,0,165.0,227.0,80
43000,srv-b,tB,13,0,0,152.0,270.0,80
43000,srv-c,tA,4,0,11,18312.0,18353.0,80
43000,srv-c,tB,8,0,9,18335.0,18486.0,80
44000,srv-a,tA,11,0,0,128.0,200.0,80
44000,srv-a,tB,17,0,0,138.0,272.0,80
44000,srv-b,tA,14,0,0,115.0,135.0,80
44000,srv-b,tB,8,0,0,124.0,147.0,80
44000,srv-c,tA,8,0,13,18355.0,18460.0,80
44000,srv-c,tB,2,0,7,18368.0,18479.0,80
45000,srv-a,tA,14,0,0,122.0,160.0,80
45000,srv-a,tB,7,0,0,138.0,186.0,80
45000,srv-b,tA,10,0,0,127.0,157.0,80
45000,srv-b,tB,17,0,0,115.0,163.0,80
45000,srv-c,tA,5,0,8,18393.0,18406.0,80
45000,srv-c,tB,6,0,4,18304.0,18388.0,80
46000,srv-a,tA,12,0,0,117.0,129.0,80
46000,srv-a,tB,8,0,0,113.0,137.0,80
46000,srv-b,tA,15,0,0,171.0,251.0,80
46000,srv-b,tB,13,0,0,201.0,266.0,80
46000,srv-c,tA,8,0,3,18345.0,18453.0,80
46000,srv-c,tB,4,0,18,18384.0,18425.0,80
47000,srv-a,tA,9,0,0,127.0,139.0,80
47000,srv-a,tB,15,0,0,126.0,162.0,80
